"Year","Country Name","Country Code","Adolescent fertility rate (births per 1,000 women ages 15-19)","Agriculture, value added (% of GDP)","Exports of goods and services (% of GDP)","Fertility rate, total (births per woman)","Foreign direct investment, net inflows (BoP, current US$)","GDP (current US$)","GDP growth (annual %)","GNI per capita, Atlas method (current US$)","GNI per capita, PPP (current international $)","GNI, Atlas method (current US$)","GNI, PPP (current international $)","Immunization, measles (% of children ages 12-23 months)","Imports of goods and services (% of GDP)","Industry, value added (% of GDP)","Inflation, GDP deflator (annual %)","Internet users (per 100 people)","Life expectancy at birth, total (years)","Merchandise trade (% of GDP)","Military expenditure (% of GDP)","Mobile cellular subscriptions (per 100 people)","Mortality rate, under-5 (per 1,000)","Population growth (annual %)","Population, total","Prevalence of HIV, total (% of population ages 15-49)","Renewable internal freshwater resources per capita (cubic meters)","Services, etc., value added (% of GDP)","Surface area (sq. km)","Time required to start a business (days)","Workers' remittances and compensation of employees, received (current US$)"
2007,"Namibia","NAM",74.414,10.2880078867685,47.869241908977,3.6,1.69928495067446E8,8.71730496453901E9,4.05878087275519,4100.0,6070.0,8.53575943551591E9,1.262642586365E10,69.0,49.7469775615471,35.9604957397366,9.33574345196824,4.85557481177929,52.7773170731707,73.8946266329303,2.61320923572579,38.4729787586397,67.6,1.62500415351946,2080083.28396014,15.3,2961.419885204,53.7514963734948,824290.0,99.0,1.6157E7
2007,"Nepal","NPL",101.386,33.5431300927227,13.043376756782,2.9588888889,5740000.0,1.02825758004557E10,3.34758776192513,350.0,1060.0,9.83665184380006E9,2.98371272459817E10,81.0,31.2982539983356,17.0847813549045,7.72659661675044,1.41426200816999,63.7124390243903,36.8783374281758,1.5899958526624,11.6299359953633,54.7,1.67264560962548,2.81075923487737E7,0.5,7051.47554228874,49.3720885523728,147180.0,31.0,1.733859E9
2007,"Netherlands","NLD",3.787,2.12314908951813,75.3019013934735,1.71,1.23608690684379E11,7.65817639329903E11,3.48256421695336,45650.0,39470.0,7.47879713962902E11,6.46527041865457E11,96.0,67.3129748345507,24.1611386811351,1.19450881229064,84.1932644846325,80.2324390243902,136.453208317893,1.49891785529822,117.726870851517,5.2,0.214109197877042,1.6381137E7,0.2,671.504059821977,73.7157122293468,41530.0,10.0,2.547824E9
2007,"Nigeria","NGA",126.583,32.5899103789672,40.1495934210973,5.322,6.08673E9,1.65920866365374E11,6.4498281067652,970.0,1850.0,1.43292510503958E11,2.74276959762703E11,62.0,29.6478856898442,39.3256343970094,4.80824995426966,6.75753564708175,46.8331707317073,57.5876935150456,5.84454309953589E-4,27.2974788075683,188.8,2.22964883178329,1.47982941152793E8,3.1,1493.41537800507,28.0844552240234,923770.0,34.0,9.221E9
2007,"Norway","NOR",8.561,1.43724132057656,45.7983877945692,1.9,3.78803655974764E9,3.88412405957316E11,3.65661514836464,77370.0,53650.0,3.64349962862676E11,2.52638312025289E11,92.0,30.1445433131423,43.0382153589291,1.60582572383676,84.8004301410466,80.3960975609756,55.7795527838544,1.51263397894461,110.244156433227,3.6,1.03473451527825,4709153.0,0.1,81118.6215440441,55.5245433204944,323800.0,7.0,6.12722E8
2007,"Pakistan","PAK",45.691,20.5633884007473,14.1120561627794,3.885,5.333E9,1.42893426376398E11,6.01454150204567,860.0,2540.0,1.40253640584361E11,4.12945520861133E11,80.0,21.2202496441965,26.6023033417081,7.93779413778996,10.7704636560411,65.4836585365854,35.2902868093931,3.54227197197364,38.7495137813154,90.4,2.16464981162964,1.6248139874818E8,0.1,338.500286332721,52.8343082575447,796100.0,24.0,5.998E9
2007,"Papua New Guinea","PNG",55.022,35.4585704542659,89.5045523397787,3.785,9.57728430033554E7,6.25873819163293E9,6.20987252256444,850.0,1870.0,5.40151291292728E9,1.18204557284216E10,58.0,68.0112555186002,44.9385628514887,2.43668248920844,1.81844138956048,57.42,122.567197494461,0.555229126349665,4.74376014667952,65.1,1.95451224996248,6324097.1449619,1.5,126658.395916343,19.6028666942454,462840.0,56.0,1.3315E7
2007,"Paraguay","PRY",72.3,22.0014388044115,50.9220902105284,3.083,1.964E8,1.22222875662036E10,6.76130442689072,1710.0,4520.0,1.04621439319675E10,2.76519360669122E10,80.0,53.9164448293489,19.9769479839505,10.2275620645468,8.66390601615271,71.7585365853659,81.8586532660653,0.773837128035151,76.6990320285223,28.8,1.72205124359034,6120495.75574082,0.6,15358.2330176164,58.021613211638,406750.0,35.0,4.8389E8
2007,"Peru","PER",54.7,6.63729521669582,28.8698254444252,2.599,5.34256E9,1.07291240775086E11,8.8567316524182,3340.0,7070.0,9.52884843942202E10,2.01539517753805E11,99.0,22.4017516645338,36.9644041041089,2.03769847969029,26.7862535362722,73.1343902439024,45.0879201792523,1.16701066028495,54.0795105849379,19.9,1.17317090420612,2.8508481E7,0.5,56684.8861572106,56.3983006791953,1285220.0,72.0,2.130815E9
2007,"Poland","POL",13.915,4.31716495941475,40.6115721887641,1.31,2.2959E10,4.24789821809376E11,6.69999999999999,9870.0,15600.0,3.76271298872178E11,5.94809402208793E11,98.0,43.2992190704062,31.1158222263366,3.90880909879827,43.9554586816143,75.1439024390244,72.1673274454227,1.93726356416335,108.573368282103,6.8,-0.0543050208038707,3.812056E7,0.1,1406.06538833637,64.5670128142486,312690.0,31.0,1.0496E10
2007,"Portugal","PRT",16.489,2.65393328210214,32.936830017431,1.3,5.53410208623726E9,2.22758266725063E11,1.75104120037743,18960.0,21790.0,2.01089218068581E11,2.31144261422831E11,95.0,40.1009240206665,24.4607487481987,2.98257834126963,40.0554186872869,78.2970731707317,58.2917393455326,1.95998798201726,126.795873244953,3.8,0.22640847104148,1.0608335E7,0.5,3582.0889894597,72.8853179696992,92120.0,7.0,3.94134E9
2007,"Romania","ROM",31.231,8.97024939935092,31.3361502347418,1.29,9.492E9,1.65976294959603E11,6.0,6390.0,12350.0,1.37703010289157E11,2.66207000116857E11,97.0,43.7056832221399,36.0789791975657,10.8250951611578,23.8786064223797,72.57,66.9450474220091,1.57104027674821,94.7562089403878,14.9,-0.189143146569654,2.1546873E7,0.1,1963.16189360749,54.9507714030834,238390.0,14.0,8.539E9
2007,"Russian Federation","RUS",25.061,4.76091299958346,30.4880045108132,1.41,5.50732E10,1.29008212749316E12,8.09999999999999,7530.0,14330.0,1.06989376887909E12,2.03648500504527E12,99.0,21.7861971540649,38.467838156492,13.5262675783504,21.1118930330753,67.5829268292683,44.7947450541722,3.46799080861177,114.919071076707,14.5,-0.281096460565032,1.421E8,1.1,30349.7536945813,56.7712488439245,1.709824E7,30.0,4.71335E9
2007,"Rwanda","RWA",36.707,38.9316096872727,9.73776000520614,5.43,6.714E7,3.41181216849813E9,7.94445320729469,330.0,920.0,3.14242578539101E9,8.69722533765068E9,99.0,27.6747077428064,13.9369014988592,10.5481912729185,2.11538717825754,49.8114634146342,26.7897514534731,1.62904433110967,6.7178033311848,180.6,2.62048902695432,9454534.0,2.8,1004.80890967233,47.1314888138681,26340.0,16.0,5.1271E7
2007,"Senegal","SEN",104.369,13.5760921043649,25.44569915225,5.04,7.8E7,1.12991399330475E10,4.66018437728091,870.0,1720.0,1.03284344000349E10,2.04869079199604E10,84.0,47.8535198197487,24.1978733808378,5.60838492829348,6.89461786790669,55.4131707317073,54.1880293392262,1.70858939221186,30.5280562600818,113.6,2.64514809764511,1.1893335E7,1.0,2169.28220721942,62.2260345147973,196720.0,58.0,1.1918E9
2007,"Sierra Leone","SLE",126.02,44.6904762424181,20.9495953301389,5.22,9.447E7,1.66351661933362E9,6.84530168843953,280.0,720.0,1.53681374749713E9,3.88566494270757E9,67.0,28.3315474292524,24.4372620589532,10.3006520701223,0.239834698546233,47.3739024390244,41.4727446652361,1.77204880940911,14.3162866209136,261.8,2.79876495019997,5420400.0,1.7,29518.1167441517,30.8722616986287,71740.0,26.0,1.4842E8
2007,"Slovak Republic","SVK",20.704,3.54794523834084,86.4727671538082,1.25,3.36335111455666E9,7.49719176142111E10,10.423169946985,11720.0,19220.0,6.32779163373567E10,1.03733872080818E11,99.0,87.4981446808878,40.4804518785586,1.1144713796094,42.8291792330932,74.1926829268293,158.374428117193,1.51831220203575,112.427375967101,7.8,0.109540274600589,5397318.0,0.1,2334.49279808972,55.9716028831005,49030.0,25.0,1.482652E9
2007,"Slovenia","SVN",4.885,2.36631766294671,70.1649002592579,1.37,1.48277266046188E9,4.71816894495386E10,6.76455407834504,21510.0,26230.0,4.34117597220076E10,5.29284390828929E10,96.0,71.468560205101,34.3816526418586,4.12450195519203,52.563720131885,77.739756097561,130.903293037134,1.44469505792724,95.5547781551363,3.9,0.559207815536831,2018122.0,0.1,9251.17510239713,63.2520296951947,20270.0,60.0,2.8441E8
2007,"South Africa","ZAF",59.16,3.19638076205642,31.5662257651747,2.69,5.74587E9,2.83743429687231E11,5.09778737017473,5730.0,9460.0,2.74323158007171E11,4.52531497820805E11,83.0,34.6557376721162,31.1677151163971,8.99045611412188,8.28828000426326,50.4634146341463,55.7664719054183,1.43560607197489,88.3999607111286,59.0,0.96528820598173,4.78507E7,18.1,936.245446775073,65.6359041215465,1219090.0,31.0,8.3368E8
2007,"Spain","ESP",12.121,2.90626544571347,26.1965541678414,1.38,6.01218111970581E10,1.43688820759882E12,3.82516085280116,29290.0,30750.0,1.31460049665179E12,1.379988852997E12,97.0,32.7358817657413,30.2750333494545,3.08018045585874,51.3050741277452,80.8673170731708,44.7534227798147,1.16388277160122,107.895744875464,4.3,1.71362290408843,4.4878945E7,0.5,2477.77660548839,66.8187012048321,505370.0,47.0,1.073896E10
2007,"Swaziland","SWZ",83.854,7.34086059096236,79.859647343006,3.574,3.749E7,2.89357468020029E9,3.51061279660794,2550.0,4880.0,2.93436457104211E9,5.61683524368078E9,91.0,81.2218305724616,49.3826563306806,8.94560318354361,4.09936086447878,45.7839024390244,134.781383963798,2.13868162780938,33.0033289936851,90.9,1.28378402213223,1151399.0,26.1,2292.86285640338,43.276483078357,17360.0,61.0,1.0045E8
2007,"Sweden","SWE",7.721,1.5024882242885,52.4082497473613,1.85,1.22856720524277E10,4.54310084630408E11,2.72890309055633,47870.0,37490.0,4.37933050091359E11,3.42961645922487E11,96.0,44.7804347762369,28.7632185172808,3.0821083344551,79.745186209321,80.9156097560976,70.6125727367418,1.40569030522137,113.367902290445,3.2,0.741552514625423,9148092.0,0.1,18692.4224198882,69.7342932584307,450290.0,15.0,7.74684E8
2007,"Thailand","THA",37.28,11.8459243065029,76.0354492025607,1.81,9.49759E9,2.36614829822365E11,4.92624355085236,2660.0,6110.0,1.77918579032971E11,4.09232124495916E11,96.0,68.1129689582563,45.5181855736345,3.44966271444507,20.0300513476099,68.7624390243902,123.434114513981,1.35340993432766,118.044963673062,7.0,0.708399810293995,6.6979359E7,1.4,3135.29426281909,42.6358901198626,513120.0,33.0,1.635E9
2007,"Tunisia","TUN",6.882,10.3460728257599,54.1340377392138,2.03,1.61961E9,3.5019906323185E10,6.33251703577513,3210.0,7140.0,3.28221988049074E10,7.30084565854997E10,98.0,56.5368196966151,29.6354253742156,2.37361138848826,16.8422751188218,74.3024390243903,97.1129753636272,1.33970865237793,76.6974299293915,21.2,0.956108199733671,1.02254E7,0.1,410.252899642068,60.0185018000245,163610.0,11.0,1.715758E9
2007,"Uganda","UGA",149.954,24.0382693769392,16.7350629376926,6.381,4.8404E8,1.18923751248202E10,8.58810892115258,370.0,1050.0,1.13971503474882E10,3.23122085069449E10,68.0,30.5920639234374,25.9195408805209,7.27610429103093,3.67196535074744,52.3660975609756,43.5512161838094,2.25808294261575,13.6932581802249,130.4,3.27055789745755,3.0637544E7,5.4,1272.94798825911,50.0421897425399,241040.0,28.0,4.5157E8
2007,"Ukraine","UKR",28.335,7.46048325983763,44.8440541616775,1.2,9.891E9,1.4271900990099E11,7.90000076782249,2570.0,6830.0,1.19485394649074E11,3.17657959712566E11,98.0,50.3626179531614,36.7341440704802,22.7526076490092,21.5010530140714,68.2170731707317,77.014337526761,2.87000281658483,118.772676891851,24.2,-0.596804887457382,4.650935E7,1.6,1141.70591504719,55.8053726696821,603550.0,27.0,4.503E9
2007,"United Kingdom","GBR",24.12,0.93945415229969,25.9441820362602,1.9,1.9776623608789E11,2.77202994575335E12,3.02473392954174,43430.0,35540.0,2.64910499029767E12,2.16779646794616E12,86.0,29.4969104354853,23.08139987922,3.08690121638442,71.725701898914,79.3260975609756,38.3297820064221,2.38239832816179,120.036980826372,5.8,0.652008314567837,6.1001341E7,0.2,2376.99692536267,75.9791459684803,243610.0,13.0,8.234057E9
2007,"Uruguay","URY",61.1,10.0031230144959,27.9858493647719,2.02,8.7918E8,2.42538059451213E10,7.58165271221995,6620.0,11300.0,2.20172914225524E10,3.75684961740856E10,96.0,28.9149777426334,27.4111431506823,9.77722493137252,29.1223638694957,75.8551219512195,41.8162206086261,1.19663898468563,90.3853177556766,14.0,0.284407272239314,3323906.0,0.6,17750.2011188042,62.5857338348218,176220.0,44.0,9.648E7
2007,"Vietnam","VNM",16.64,20.2958877287448,76.7885910586837,2.136,6.7E9,6.86428466907774E10,8.47961671286141,770.0,2530.0,6.54182959313544E10,2.15365838360102E11,83.0,90.222418412346,41.6060978221439,8.24454768526195,20.9876354737073,74.2226829268293,162.076611567666,2.06553235753028,27.8671080583736,14.9,1.20279053734755,8.51549E7,0.5,4303.92144198396,38.124150470055,329310.0,50.0,5.5E9
2007,"Zambia","ZMB",141.798,21.609221451737,42.082354981262,5.874,9.8386E8,1.14100616611535E10,6.200025421802,740.0,1130.0,9.11645030863837E9,1.38825216904164E10,85.0,35.6495983796849,38.177972772738,11.7998719972303,4.87252579230924,45.0826829268293,75.2822487300357,1.30504280803171,21.4312037526245,169.8,2.42033662535873,1.2313942E7,15.2,6512.94280905335,40.212805775525,752610.0,33.0,5.93E7
